ID,A,B,C,D,E,F,G,H,I,J,Target
20555,98.0007900286814,43.53191061976359,2,5.944110255853262,7,566.8254291583003,2,5,66.66674216795619,5,0
20556,79.46778411021442,33.29586980029447,2,9.721961771250724,2,542.882551121954,1,2,51.16504756964714,2,0
20557,80.70250917400554,48.288111268287985,2,8.34305905846313,1,573.6944689444948,6,1,53.36077876969625,1,1
20558,23.698961215044598,31.282684462756748,5,1.967664151634047,4,584.7128944704053,2,3,82.48294742255555,3,1
20559,71.53769119566536,39.350997533081646,4,6.44636145881635,1,522.8131884297344,0,3,79.65109652442177,3,0
20560,56.94802206910988,39.19622380125382,9,5.090821758120402,7,581.5098027765181,4,5,83.84314004293984,5,1
20561,19.589576148400237,49.77735519784907,5,5.037552307337101,9,593.9052300266653,6,0,56.93722917274796,0,0
20562,66.568902828186,26.221809510001194,4,6.0992086385202695,1,513.8873172415501,6,4,78.30396036239131,4,1
20563,85.14144506496139,37.2532555306984,6,9.024251072208251,0,545.95191551323,6,5,44.53770400862879,5,1
20564,50.83278637428411,23.04605070111006,9,7.619265162949284,6,521.3143230507496,2,4,37.93592062363099,4,0
20565,97.71553347138179,35.13680280242855,3,6.617233046353844,9,514.5505466090952,4,4,30.043520445872115,4,0
20566,40.8785362536657,36.24715148268192,2,8.212927911425465,7,520.2674684855517,5,1,66.70194454362583,1,1
20567,51.565143104997546,32.533895831407634,3,5.036020278875375,0,566.8566142118252,3,3,80.93346469646215,3,0
20568,62.29041271930812,32.23038799870693,3,4.28713568175565,1,571.0711704759253,6,3,64.26406948236614,3,0
20569,99.66127405085302,24.871637285012046,1,9.370720098126572,4,587.9382929320486,4,3,65.28051571159807,3,0
20570,90.95796874657843,32.00024436681913,7,3.130255727627803,3,588.5442780826336,3,0,36.340338886253384,0,0
20571,38.58175494185262,47.53687685764338,10,4.961048340109473,6,508.31781089749245,1,1,75.441858755975,1,1
20572,41.49524244337651,36.77769314392074,5,1.2633814210496148,2,569.2586235164076,2,1,52.33941481842664,1,0
20573,91.42048363651315,30.193126755714616,1,9.012297227982215,4,571.4699179807068,5,0,45.81993889768034,0,1
20574,45.68799839315391,25.759623252540234,6,5.941856232764685,9,579.3657438854966,1,5,65.51356694968212,5,0
20575,79.7259845054975,30.296870407247848,8,9.273540414935553,9,580.71213376362,0,2,64.31389009553047,2,0
20576,74.89347187081168,26.95369573413553,7,8.832880169342548,4,557.064318860862,6,4,88.78596139577985,4,0
20577,13.12259452936916,40.63185809964091,10,9.492829395195237,8,544.5964860875695,2,1,64.28448539563334,1,1
20578,68.86980678345498,41.90557581412618,5,7.744928954174834,9,569.4522749997875,2,1,62.42913358948805,1,0
20579,17.398202042722822,24.0523799662569,13,1.109632108969027,6,511.21921564445694,4,0,72.16585464627444,0,1
20580,58.020107279162275,21.763936484713263,3,2.4727894474663645,6,540.2371829552756,6,5,66.53209921963632,5,0
20581,18.27745777893651,40.99551347648957,3,8.741962263195958,4,513.2502955994509,3,4,49.35867188569736,4,1
20582,30.619784453898458,44.004810563605965,9,3.9288107714618867,2,546.0274615879538,5,3,65.3267906972113,3,1
20583,89.87828370433512,43.694298501099695,5,5.98431700872835,8,561.7172107233387,5,2,65.77933788627065,2,0
20584,3.598969854849334,40.27372270251058,9,3.78970077706376,2,525.807655814343,2,5,63.64418587128907,5,1
20585,94.95823541236163,23.879151989274618,7,9.402219605817766,3,564.9073158869458,6,4,46.888658120088216,4,1
20586,32.82748166091349,35.7367808877212,10,8.52064242618218,8,506.58565875024885,2,4,80.32439532772386,4,0
20587,96.95623385386634,33.28955172492477,9,5.085367895794588,0,563.9474777771027,1,3,35.88439301766128,3,0
20588,33.13233242684755,24.620274571536058,3,5.359800522941256,9,522.3035970598721,2,3,72.2702493747095,3,1
20589,11.08211575436421,26.134528792232583,13,4.880595693835941,2,534.4943892457441,6,4,55.19979963832446,4,0
20590,46.34506694577958,26.892716204287908,8,8.236263604449322,9,577.0567341097795,3,0,73.61562827259756,0,1
20591,44.696749620848685,35.90610041025879,4,2.5240989596698746,1,505.5484556770722,1,3,46.01168756690629,3,1
20592,35.0844805250597,31.269382717284145,0,2.288247459495243,5,582.5306451979426,4,0,37.42669975025503,0,1
20593,12.49994253817068,37.86626550937519,2,6.90061004501189,0,550.3244004110576,0,4,38.852571475839596,4,1
20594,56.64590430601306,25.428322958760862,10,9.353004472988133,4,579.0057155715856,4,5,31.892335826701434,5,0
20595,18.50938615185751,47.93061262278634,11,2.4743308276302107,5,572.1506848711933,0,2,33.884353692974464,2,1
20596,44.43914921975164,44.75852433102403,11,3.177489490595342,8,556.0008836163838,3,4,76.50696274788572,4,0
20597,48.492256541511416,23.31742612377675,0,9.5260029011816,4,553.1845133300351,5,0,40.58330011723289,0,0
20598,32.516703196265865,24.834895170905554,4,6.190224499943601,1,542.8918132835583,4,4,77.76005836533297,4,1
20599,64.94445001685368,43.24343824535772,9,4.666581675942165,1,569.5905223572087,4,4,76.54598933228779,4,1
20600,42.627781705769884,44.38651614473044,6,3.953808830704634,5,529.2685315506292,3,2,34.52412177630924,2,1
20601,39.01784220880478,34.10163079633372,11,1.4715575218434367,6,504.1781630259702,2,3,76.53845142211262,3,1
20602,4.610087258321229,20.739209882577654,6,3.2045726743374376,3,515.9379507408861,4,0,37.81355499607437,0,1
20603,34.92682746111608,42.79745433150977,10,9.493830042854572,5,597.1397834496944,4,5,44.20282329450982,5,0
20604,73.38130403834862,33.47097466758349,0,4.236746036393949,6,542.7404286048362,6,5,50.96639177145239,5,0
20605,69.62591712130249,37.17723538132525,3,2.7634819492248175,3,510.2147701789579,2,3,68.77380015432863,3,1
20606,42.33087650883593,45.4393135437237,12,6.50355385057042,2,539.4268629455161,0,5,78.88897815489469,5,0
20607,14.427232034693565,34.137434039940366,5,3.1978629519076476,7,503.72970662365157,6,4,34.990725747422175,4,1
20608,42.06978504146733,43.106093793404284,8,8.859745712169387,4,550.192367635521,3,4,40.68019870599968,4,0
20609,96.15730930605551,45.18278372785922,4,8.202920975113022,6,582.0877614832888,1,5,58.17652647466726,5,0
20610,32.886572375714586,36.59879958637379,7,3.554498864031777,9,579.735039685638,5,4,72.3961609500868,4,1
20611,27.91662787607077,37.904504100370666,2,2.8350290072516047,8,531.254877391079,6,3,60.66714743307658,3,1
20612,72.6619739016471,38.760669156638734,1,1.5403334599780307,4,589.7651587241966,1,2,32.12852256939601,2,1
20613,64.41297475072281,27.081535955081506,11,2.005918389406268,6,537.2307905176662,0,1,63.14814936628232,1,1
20614,62.66453894699187,29.244403485111572,9,9.511771268355968,5,510.09437199188903,2,1,33.71396740211767,1,1
20615,70.85776773886371,25.532979992331352,3,8.268412949570802,5,544.5906963310664,2,2,62.502841039137955,2,0
20616,20.86123990975961,29.906581443351563,8,9.986396392897914,0,537.1050259411829,3,4,72.36812332379998,4,0
20617,6.376233443200725,21.81901214373443,1,3.046705665481802,8,544.2823137514714,2,5,85.97971887593566,5,0
20618,89.05631094215354,40.7359947863884,6,7.149409002616433,0,505.4703297145161,6,4,72.66097644462617,4,1
20619,67.24681111699987,40.31573886344202,13,9.646272357510366,6,561.1999157919853,0,1,77.19525365672041,1,0
20620,25.613198936494154,30.093606463590415,12,2.628750631950928,2,505.2319196936581,5,2,40.12168774259926,2,1
20621,40.87752570396945,26.343980860011754,4,2.5504304817871835,0,539.516442846505,3,4,57.300426260762194,4,0
20622,98.65685079075327,47.17717169919422,4,1.279291587123322,5,528.7694706223797,0,2,62.520417370047014,2,0
20623,29.564548551796722,25.500538398941785,9,4.0126560545625,6,528.6628441675039,4,5,49.98884489164608,5,0
20624,43.4778667038119,42.240032220097504,1,1.0677637380778555,8,568.9213085800043,4,4,86.99747868919505,4,1
20625,39.200989537470946,21.53376636798623,5,9.740129249764923,9,517.5459788917412,1,4,87.2941506153661,4,0
20626,43.78647251712565,43.44635323209769,4,4.538909601375069,6,585.8308951437998,0,0,74.51038943196396,0,1
20627,13.41375423714465,23.262775888257814,8,1.2607824158626897,8,502.4584329104114,1,2,34.62092061345056,2,1
20628,27.509568323711438,22.309976572877336,1,8.929808825900992,7,550.9924010222047,0,2,37.875888214809635,2,1
20629,33.99630155139439,24.589704263383204,5,1.1134601268102653,6,533.4397789108947,4,2,48.21500291187465,2,1
20630,45.11103078105639,42.24472536805767,6,3.9684492926281463,2,525.8287113633736,4,0,74.38876978324129,0,1
20631,43.38756922693406,23.775778624336457,2,2.3810616477171465,3,579.8680163827785,2,4,65.58845737289539,4,0
20632,54.35229696022052,44.770608622764584,12,8.837565809473947,2,505.09600237765386,5,2,57.60251171442538,2,0
20633,96.47275298388806,21.75390206571554,3,9.223898710598819,5,599.4767391927078,4,1,54.50512571669974,1,1
20634,36.61970548512925,39.698273067072776,9,9.415591397097943,2,538.7752810934185,1,1,34.67238468298584,1,0
20635,5.943215444680102,27.6245307794384,4,5.242642466392701,2,534.1601885740661,2,5,77.26785116045477,5,1
20636,27.091562924543247,35.00073349124346,7,4.8333870187952215,8,503.7393771116673,4,1,70.88164869891642,1,1
20637,26.14848090672571,38.422379028187486,2,1.801001306017208,2,521.2153556803863,6,0,63.14773532215996,0,0
20638,96.69071202742347,26.32640715507742,1,3.912197985357525,4,507.1882491883265,1,3,61.37157694791642,3,1
20639,86.83308393004111,28.02554327914497,8,7.230596314524739,1,596.043864667349,1,4,84.7582908344751,4,0
20640,65.99499214808013,22.172897239316278,13,5.9569787270095205,7,596.3348426125192,0,4,42.76193584309625,4,0
20641,12.97242447258192,27.094024360099993,6,1.9613860176486138,4,525.7723403737767,3,5,81.30180155160441,5,1
20642,30.95946884252971,35.918928179074584,7,8.28894632531905,2,553.1481462961243,1,2,45.74556862832971,2,1
20643,87.64272022035466,27.362045741159505,4,6.493422199054177,6,590.8494936614426,6,3,34.30721474032389,3,1
20644,59.54526448451123,20.30944447599961,2,6.827687646114621,1,566.9238090692912,3,2,72.9151113493985,2,0
20645,25.591512373036267,36.98994035567503,10,2.560673430598704,4,554.8847987397344,3,2,43.125444061052605,2,1
20646,22.854221893686535,41.820568904713745,1,7.088788718169622,1,563.7056312734438,1,1,35.12623769406855,1,0
20647,82.35362619408362,24.13592381386,10,7.315581716910884,4,511.75315935852086,1,5,74.09922411094992,5,1
20648,54.734194929826884,49.19113981582583,1,7.230504435633551,7,579.4631358318603,2,4,88.9797179390702,4,1
20649,96.94065081136311,41.429510170436316,13,5.93847529766595,0,542.3876668959451,4,5,46.88306629530727,5,0
20650,4.594423929457538,30.109777175233152,12,1.7224161114814822,6,527.0781992527178,1,0,68.98505176323857,0,0
20651,91.7526302641609,27.261154196968704,0,7.996395747498923,0,552.3372141593937,1,0,50.66705890269733,0,1
20652,40.352835310457536,41.00835003806591,1,7.076685297282667,0,559.6624006820377,6,4,35.96255724388533,4,0
20653,27.847887858873275,27.77982203378963,8,3.7891258948805646,1,596.2544424647388,4,0,73.87493509160589,0,1
20654,54.97778746150409,40.90646158194804,0,7.575863035103847,3,533.776080065436,3,2,84.61794536698689,2,0
20655,32.404885477270696,28.81085524839198,13,9.82507509119458,3,591.0837199396847,0,1,58.77158953784031,1,0
20656,88.71898070955373,34.90448793949991,3,5.314811064630654,1,567.174879905517,0,2,40.15588157276474,2,1
20657,24.88288917703039,23.160592278222023,3,9.862004469889989,0,563.3389299838367,6,3,51.17734940685443,3,1
20658,15.259883713702,49.47722135573066,5,2.5417989289982104,6,558.2086167007985,2,3,47.9824190745393,3,1
20659,64.73354914674634,28.514262760410666,0,7.489559067327199,8,533.5838039832186,1,1,42.61798505587398,1,0
20660,23.05682018923741,22.042015530114707,1,2.7241912512896196,8,585.5088091201624,3,1,39.72014456084956,1,0
20661,11.40957234431074,29.401375691752506,13,8.97181892525117,4,566.1026995378095,2,5,72.84065446682244,5,1
20662,26.73023620758007,32.72197349180915,4,6.755797799030352,5,562.7391402234723,1,3,31.406939329084754,3,1
20663,94.43804268782765,42.38679483189332,5,7.007651307886169,7,523.1416100602341,1,2,37.141855745951595,2,1
20664,66.34984448072558,46.84439269947347,7,8.129698701062672,1,501.3544131955062,0,3,36.04109470513974,3,0
20665,99.99863477915936,23.422157094736598,13,7.417201838930817,2,544.5333902459776,0,1,49.86994886479236,1,1
20666,31.795541537295936,27.92162320730479,12,1.2685510592476574,9,517.4025104387237,0,2,88.158085012208,2,0
20667,68.50707694398247,27.434926254966236,13,4.895030800137199,2,518.2760608343027,4,0,72.47656988486702,0,0
20668,41.123458472414605,26.33556365994061,0,9.477762197542026,4,581.3856532933365,2,0,72.67675131194108,0,0
20669,95.36936421489204,36.95684570337285,11,5.966395820619121,7,560.6898739640438,4,2,42.473248195095465,2,1
20670,98.36491542971329,25.702132257802962,8,2.0726854423676655,1,592.8393995558307,3,1,33.7715249028094,1,0
20671,68.91556696049953,33.27209673772607,13,8.858227747086797,2,516.5409285921982,5,0,79.43998785671033,0,1
20672,15.29626168680609,35.52186668809783,0,1.2636158028187598,3,599.9155931670052,0,5,53.07495149087768,5,0
20673,37.31008226477734,26.13186137052935,9,3.852792717471855,1,501.04683558459,2,2,52.70162660071108,2,1
20674,29.236486425856977,21.898358992762056,13,2.638998364288168,8,564.2309118033309,1,2,47.74673447822675,2,0
20675,18.26359344448449,37.331090326142316,1,5.1823640465323075,9,528.7701924013841,1,0,81.39480343325835,0,1
20676,35.173826238052,28.539009975976462,1,8.65540114517733,2,570.2003813088503,2,0,47.445284640124285,0,1
20677,48.02323494215815,39.04736026877592,11,2.000556628835352,8,500.51551864628783,0,1,45.68860976226099,1,1
20678,60.7238955892725,47.79108335920401,0,5.076181781891488,7,591.0826507407601,2,3,44.72924263137487,3,1
20679,66.28363703282535,45.31298840540476,9,6.262809476624173,2,525.8360707193699,6,1,35.790787784511224,1,1
20680,88.64623796485294,21.418854275874615,12,9.381505281845492,1,583.7891255675003,3,4,34.54694958326681,4,1
20681,8.078021991454758,23.56548127965224,2,5.689647602836394,6,574.7994462030279,0,4,84.84062067552097,4,0
20682,72.6935157836973,38.01766620259815,12,5.94936676801672,9,578.1361141768704,5,5,32.17901089693447,5,0
20683,78.73402103625429,43.43657752730585,13,3.066679194909595,1,581.5408987058029,2,0,51.38995537926849,0,1
20684,97.15793869430578,24.323922866597677,8,7.859186924440448,3,560.5382586691344,1,5,44.815414901878746,5,0
20685,93.30093332511338,24.892917448817535,4,7.035082802819031,3,553.4518529525202,4,4,31.583041050825845,4,0
20686,73.71765742284218,39.225794760676834,6,6.532536670345504,7,539.0161734735907,3,1,51.554943501632934,1,0
20687,61.835962832960796,37.72156070863966,7,8.476412720585376,1,566.7821937748056,4,3,60.77532394404078,3,1
20688,37.193907599305554,39.438679378456186,0,2.4579109967995945,6,505.6868490076188,1,4,74.0756068895173,4,1
20689,84.8251997061035,25.050095112655278,1,7.205904702377897,2,565.7446713819248,2,0,61.477876298691626,0,1
20690,6.60075059488263,33.1724764520413,4,6.070824538473066,8,543.2476556065633,5,2,41.90072874258917,2,1
20691,39.96632383542618,42.78539390268589,12,5.178720468882628,4,514.6414681236191,2,1,79.43363465652047,1,0
20692,20.07629937902076,29.081588517150482,7,3.8105749425500237,8,579.9527554926943,5,3,55.88826286180621,3,0
20693,90.35932231802772,43.65565043301892,4,8.281728812666401,1,502.326189200324,5,3,65.4495343367446,3,1
20694,45.1973774144495,27.797408576633885,13,3.9693590765846154,2,533.3182073216508,3,5,79.281698009472,5,1
20695,2.122811648889468,46.94105760047728,9,6.579543607086205,0,541.3668284484066,1,1,77.02818334828214,1,0
20696,61.498082598779604,30.5222619881485,3,1.836342543325162,0,502.2139531172157,6,3,75.88562233474718,3,1
20697,76.91319640233796,43.08159873002661,0,4.233251935347053,2,591.9336415386576,2,5,87.75449253884669,5,0
20698,50.08787128419765,26.267076396669577,1,1.9911806606473994,8,525.1945966683746,6,1,70.48324989047191,1,1
20699,47.268300117130124,43.82296575552771,5,6.789032907065941,2,591.3455512475184,3,4,86.45284993150688,4,0
20700,12.73755228493705,43.146334020665535,5,5.66059231387449,6,587.9726049281682,4,3,61.89471461464056,3,0
20701,90.08546511504554,39.94068191440498,7,9.280004013380937,2,514.9458604464099,0,3,86.23310452948553,3,1
20702,66.14924661472101,28.751157553116144,5,2.829476597322655,7,596.7028920610076,2,0,33.352327878880125,0,0
20703,69.7755598418654,40.523410250542696,7,8.17624232933189,2,591.7821313002879,2,0,72.35487175862488,0,0
20704,8.19332804142682,49.51355929536433,5,9.48804136109808,1,585.5286224781865,1,3,77.77450330166326,3,1
20705,15.825426428041515,29.75472009380885,8,1.0120614252203568,4,536.9752827940554,4,2,35.11168543775793,2,1
20706,52.67795442132028,25.584198626274485,12,9.526232921357009,9,509.7550083846896,0,5,58.19256696172098,5,0
20707,33.75827728777157,25.33804973558628,3,6.172368494981444,1,519.4840652581194,4,4,37.65104038164654,4,0
20708,86.71713075199969,23.494277500703557,1,6.218976404429025,2,503.5318456910434,3,0,43.404684314041845,0,1
20709,89.59346250087853,46.46557259139677,0,3.7254664395021857,5,508.762853688362,6,3,61.170488748621125,3,0
20710,58.16866128975592,47.91948119782806,11,1.6166594172095812,9,595.9913202084033,6,5,51.12113083717488,5,0
20711,58.74796735742172,26.658958403108972,4,8.344442037789886,0,520.9829219952913,4,5,34.59398094645619,5,0
20712,15.5369707631108,37.973367175124864,3,6.5068683548838075,7,535.4124890629927,6,2,56.01020269414948,2,1
20713,67.99302193775858,22.943926141359277,7,8.662082764984584,7,521.8150794406348,0,5,53.206511639535634,5,0
20714,73.23694122258203,20.183323805587747,13,4.125334538155281,4,535.8687427438693,5,5,69.35925490947956,5,0
20715,1.6912687734621414,25.201370691603852,0,1.9970286313402814,0,566.6965366147991,6,0,34.66492069083055,0,1
20716,95.35859155842317,39.9541550075532,10,4.8670555706344025,1,579.3113898103036,3,1,47.50035260163153,1,0
20717,5.9684719095091,44.931930727517,0,5.21911627524848,0,591.3331671739766,6,3,55.57890630654482,3,1
20718,43.75432564353234,43.32935614619637,5,1.7524760888491324,0,536.3258627232041,5,0,69.92229431281623,0,1
20719,35.26669204566637,43.167993038253044,11,5.2599409201323075,9,586.0148018999004,6,2,50.93064780061269,2,0
20720,49.31416039550993,40.80601812217756,12,6.252153160213533,8,554.8940945268245,5,0,49.75511659730119,0,1
20721,1.862858983980329,29.92767531914845,8,9.20442374573311,1,515.618544062329,4,4,71.33313804523809,4,0
20722,42.49435605633672,35.755732858218195,12,2.5690367962235663,3,522.3521070756306,1,0,69.09206492235924,0,0
20723,94.9725602076652,35.11886121311264,13,3.10723431114841,1,580.8296314715338,3,2,50.89043418624805,2,0
20724,28.334895582829155,24.132199763043207,7,9.780336795176206,3,558.496414355121,6,2,34.53851737142179,2,0
20725,16.521581817886638,22.411340783695966,3,4.856612815088931,7,520.8807137424905,4,3,83.10531479520247,3,0
20726,68.95748940189975,26.213499168258313,9,1.050478351076654,8,521.9763442050319,0,1,67.59307887767021,1,0
20727,94.59371896957045,20.082627843379953,5,1.8802832251738835,7,559.3550945162795,6,1,66.17423396606382,1,1
20728,15.91824592473665,27.350738834453434,7,6.295977388604138,0,508.679419853069,4,1,30.798403022894995,1,0
20729,11.697693847052035,24.548206301695824,10,5.491351608034286,0,536.7012904366833,6,3,35.10015880773937,3,1
20730,44.23311275097699,24.02819930413029,8,2.3871238741233505,4,574.8492708453791,2,4,30.984274791900393,4,0
20731,2.525383610829943,33.9127846832268,1,4.5462277323065035,1,513.976765202323,6,2,80.89412304928797,2,0
20732,80.87914889686832,27.556917766982142,6,4.572971595274047,0,540.315143639511,5,4,39.96341445205508,4,0
20733,50.442003014560925,46.618207736363864,0,5.615077983447139,4,532.8346134637593,1,5,58.76606992517347,5,1
20734,95.6119088496708,24.90729146116357,9,3.954356933763981,5,513.5833060172836,2,4,42.93356000813402,4,0
20735,64.28238568519441,49.082371436921626,0,8.123615461523709,2,587.04753696241,5,4,52.30915235163924,4,1
20736,18.847113548709316,22.881598097830903,9,7.253509964884035,0,524.2213001416328,6,0,47.56955026789325,0,1
20737,46.28289271646886,20.687074660012385,7,9.400091033321909,2,523.1966775472735,5,0,78.38619858958606,0,1
20738,61.472542891266066,45.109409286960826,1,1.574195472958649,4,550.2491744277067,4,5,68.28457562879676,5,0
20739,62.653822253313905,33.11700769528113,12,6.472235814547508,1,502.96972142042483,2,5,85.02586023732053,5,0
20740,79.41380002265932,48.4210877631202,2,5.766410138941742,5,551.1114379315743,1,3,67.68089455359168,3,1
20741,32.142533395110604,38.91921266440639,2,9.569256177268139,3,569.4334148685409,1,1,72.91627567544052,1,0
20742,45.87639014242737,29.088979377222486,12,7.084492268734192,0,503.0260943623914,5,4,89.64127516980577,4,0
20743,24.537592548922895,34.8448767056168,3,8.071657717395064,3,507.0791451787084,0,4,69.52361490066777,4,1
20744,43.92093723002573,40.50915509910465,3,7.829729885708985,3,584.143764169001,6,4,30.056463781120488,4,1
20745,96.82659836147366,33.56991242672464,10,8.363330875191345,7,596.4750016647597,6,5,35.86043217196058,5,0
20746,46.46833173152229,33.5912531273386,11,7.662307878326623,4,538.7115084319627,6,2,33.38652765372061,2,1
20747,96.18075011687894,30.031275327287148,1,2.4140956646957408,3,581.9241765295656,2,2,32.14162718833735,2,0
20748,90.22024180480982,31.286037543882333,6,6.331823056055285,8,543.0326744121643,5,5,44.592940845211615,5,0
20749,16.366112896848527,23.417927488184045,8,8.401828683459264,8,576.9552422634207,6,2,38.16586967625923,2,1
20750,55.42570321987752,31.075556178471942,10,7.160665790801115,8,534.8544494490869,4,5,75.77671053473841,5,1
20751,65.93907995977507,33.628686060551445,5,4.829754138118991,6,574.8235819004624,2,4,33.301186502645095,4,0
20752,1.124159372363261,43.58423918340869,2,5.965557946153354,7,566.4040597475803,3,0,47.35896169190349,0,0
20753,75.39731730407526,43.9909780217085,4,1.9493950465704493,8,512.709444277785,1,5,73.78183411763304,5,1
20754,44.796237695452156,27.050770442491007,5,9.266779636035585,9,583.7572638568698,1,2,70.20740764127162,2,1
20755,52.73431464407613,33.67004168868883,3,3.3451748025978802,9,554.9175206447475,6,3,33.41626679489318,3,1
20756,76.4676999350898,38.44394760222396,3,9.066009615443804,4,564.5288109670798,6,4,46.901165194004605,4,0
20757,73.15042148277549,45.139495506510954,8,5.601528228197333,9,575.8882737104225,6,3,88.62426957664212,3,1
20758,26.111000822620753,33.50951185113885,0,9.019439355289528,9,508.6651858590751,5,0,60.55579090663218,0,1
20759,73.54207684821726,38.17523341890661,6,4.679982695791827,7,564.9171262946531,0,4,66.09748333210914,4,0
20760,35.457286179900876,42.89827583341981,12,2.7499215407905324,0,519.4182543990925,2,0,60.88116683912324,0,1
20761,28.937904860378318,49.8639080523857,7,6.419959405660652,7,579.2105476284212,3,0,71.50515409054171,0,0
20762,5.27672832191243,22.875624620867352,9,2.8027379699961568,1,576.7642881876073,4,3,54.42276209260494,3,0
20763,30.22885574361266,29.266066230035953,3,2.862173142665477,5,563.3325560260255,3,5,59.12031579447025,5,0
20764,93.83401691199997,34.60217535177733,6,8.658930098048423,0,565.6130810242934,3,5,61.23341195451036,5,1
20765,7.423615187817472,44.56867892797315,3,4.407519389749032,8,553.4223994208655,5,4,34.51500668302056,4,0
20766,10.032980371382648,25.22668812530329,5,5.589760667667347,9,576.5385233145299,4,5,61.91049903675442,5,1
20767,30.26735780901575,28.621039927899925,7,3.012799201719256,5,564.6234910157065,1,4,83.58614525821812,4,1
20768,85.04378221622135,25.3828353936708,6,9.181441129914866,9,531.1434653215757,0,4,31.992779874096875,4,1
20769,63.556630368202065,39.0635459079887,12,3.7911214499727226,6,553.1296315948929,0,4,88.03553511606906,4,1
20770,88.90229739485542,44.67530197741122,0,4.800577620493883,5,568.3890674409497,5,2,76.13039315207666,2,1
20771,63.259740052330166,32.72003423297504,0,1.807315119343638,7,547.2099808612337,4,5,51.1949203227086,5,1
20772,34.142510300362346,39.95865558848254,3,2.461678716419941,0,579.4164221447606,2,2,44.6070413218915,2,1
20773,41.061574137109126,36.306978606157394,4,4.30996926651198,7,565.722739209422,4,2,37.363691393955236,2,1
20774,25.91149662659709,24.871195386627047,7,6.445194421304429,3,523.5180454126047,0,2,87.03328809174045,2,0
20775,2.7441341073547423,47.477427927910625,4,1.4849443600298518,1,533.3910374306101,1,0,53.771283165322956,0,1
20776,14.692544405839756,33.30492896012697,8,6.241260413530006,6,584.0038483970551,0,2,81.99011248798348,2,0
20777,94.51482868275838,31.168909704223438,9,5.61988402782598,0,552.8413396422479,2,5,63.78393007726296,5,0
20778,87.60433044837185,26.934729129305705,12,5.3225243327195955,8,556.448681504523,6,5,32.49828698585138,5,0
20779,33.373716306872105,47.64216291245812,5,9.371070377160862,4,548.9532557726034,5,3,67.96783514640916,3,1
20780,47.79452528879915,27.20080227057384,6,9.44720327791569,5,592.4680095887978,3,4,73.09198370960729,4,0
20781,6.785854519711878,33.36462404710259,6,8.434053736371553,0,526.3690197377163,2,2,82.58104275853351,2,1
20782,98.17429706805538,35.7979290240705,13,6.420862293682784,1,501.90429073133186,3,2,30.055537834257223,2,1
20783,75.1259866241622,25.149111820255808,6,7.4422263355305,0,563.5091551335032,1,0,87.30860090949275,0,1
20784,11.222622420861667,30.512873169165584,7,3.1492030455420568,5,531.4770351573816,0,0,65.51752529965952,0,0
20785,14.46471699358153,21.886364154983674,10,4.790477940640634,8,580.642132988761,6,4,69.27792289859562,4,0
20786,74.25093049301499,31.256939301387444,12,2.631671011561081,4,512.6042043564725,1,5,44.82836398450938,5,1
20787,44.365250395140905,36.847715454816345,3,8.832027557827917,3,569.6835560195208,5,1,30.188954655741746,1,1
20788,53.81104004516346,37.48442235942428,9,4.151295568238263,2,531.4232758663283,3,2,43.433515406153646,2,0
20789,37.19982319622215,31.676402627087235,12,1.3012669551141338,1,504.7945494567459,2,1,62.571077809975414,1,1
20790,44.3222023753453,43.65488635281847,8,3.1832258856222078,7,557.3811600769251,0,2,88.12267989383155,2,0
20791,14.369771915674185,31.237876994030962,12,7.557128513002784,8,528.4460115779461,5,1,80.51382858656791,1,0
20792,17.574438034004096,32.84441549693082,10,6.121556638227027,4,538.6009864042111,2,3,35.37177848369109,3,1
20793,80.73434644565046,24.806436393685047,0,7.186114367277927,4,579.167025342359,6,5,88.25884985213557,5,0
20794,70.4190195738969,40.6068771297331,6,9.797866744093081,2,593.7485024532244,4,1,77.40889319024103,1,0
20795,66.50720476239572,31.806308346915383,1,3.5091232588586196,4,597.4982293904775,2,3,42.84675380826989,3,0
20796,49.10282146839029,30.79417076775784,12,8.242617547358996,9,546.3089906876071,1,3,50.43312296812765,3,1
20797,73.83891110023633,48.988839939564016,10,8.5005662897401,5,567.8364835580293,4,5,47.76614269599969,5,1
20798,51.19650348199386,41.20836110760476,0,8.585927474613943,7,591.7352339451711,2,4,46.569909375716705,4,1
20799,30.32254546624889,37.753112443842,5,6.991886346491663,8,580.3663850096875,3,4,37.8399287638823,4,0
20800,66.44890629098971,26.32060920421635,1,6.170671586318574,2,502.67099472574876,5,4,44.48969910792549,4,1
20801,47.7633049259853,39.614944111646466,8,7.100915128031222,3,520.0207170674965,6,2,34.81957117969037,2,0
20802,49.686284921496814,47.52150178864617,3,4.327254853765412,7,526.095289090463,2,2,73.83943576483155,2,1
20803,63.55322937987656,49.330983626421684,10,6.970291258189981,6,578.4005289376679,4,0,72.81136722597176,0,1
20804,83.83820442050106,42.596277910426,9,6.71973278684852,5,587.5173616338017,0,2,87.86528396513307,2,1
20805,43.029301353240335,49.68480456442218,2,5.802558181056539,2,582.114769106907,1,2,76.01389365161774,2,0
20806,41.88482071073566,42.77512951357087,11,2.0092489446380433,9,584.5800859537894,4,5,34.28594954643101,5,0
20807,23.54543240372782,35.00945881064743,5,3.188242909076358,7,542.5986884875815,1,0,69.02147101290389,0,0
